time,open,high,low,close,tick_volume,spread,real_volume
2025-01-09 02:30:00,1.03111,1.03115,1.03037,1.03074,584,17,0
2025-01-09 02:45:00,1.03075,1.03123,1.03062,1.03121,695,17,0
2025-01-09 03:00:00,1.0312,1.03137,1.03103,1.03123,716,17,0
2025-01-09 03:15:00,1.03122,1.03165,1.03122,1.03152,421,17,0
2025-01-09 03:30:00,1.03151,1.03155,1.03125,1.0313,431,19,0
2025-01-09 03:45:00,1.0313,1.0314,1.03111,1.03132,424,17,0
2025-01-09 04:00:00,1.03132,1.03166,1.0313,1.03164,405,17,0
2025-01-09 04:15:00,1.03163,1.03191,1.03157,1.0316,362,17,0
2025-01-09 04:30:00,1.0316,1.03165,1.03139,1.03152,276,17,0
2025-01-09 04:45:00,1.03153,1.03167,1.03143,1.03156,328,17,0
2025-01-09 05:00:00,1.03157,1.03206,1.03152,1.03194,364,17,0
2025-01-09 05:15:00,1.03194,1.03201,1.03166,1.03173,384,17,0
2025-01-09 05:30:00,1.03174,1.03193,1.03167,1.03171,313,17,0
2025-01-09 05:45:00,1.03171,1.03176,1.03098,1.031,388,17,0
2025-01-09 06:00:00,1.03099,1.03112,1.03047,1.03063,492,17,0
2025-01-09 06:15:00,1.03062,1.03088,1.03048,1.03085,450,17,0
2025-01-09 06:30:00,1.03085,1.03086,1.03057,1.03067,274,17,0
2025-01-09 06:45:00,1.03068,1.03084,1.03062,1.03082,245,17,0
2025-01-09 07:00:00,1.03081,1.03109,1.03067,1.031,419,17,0
2025-01-09 07:15:00,1.03098,1.03115,1.03084,1.03087,192,17,0
2025-01-09 07:30:00,1.03087,1.03111,1.03073,1.03074,394,17,0
2025-01-09 07:45:00,1.03072,1.03101,1.03045,1.03056,482,17,0
2025-01-09 08:00:00,1.03057,1.03058,1.02961,1.02984,767,17,0
2025-01-09 08:15:00,1.02983,1.0302,1.02983,1.03003,521,17,0
2025-01-09 08:30:00,1.03002,1.03058,1.02999,1.03049,541,17,0
2025-01-09 08:45:00,1.03049,1.03073,1.0296,1.02991,885,17,0
2025-01-09 09:00:00,1.02997,1.03052,1.02983,1.03041,1172,17,0
2025-01-09 09:15:00,1.03043,1.03072,1.03012,1.03024,1189,17,0
2025-01-09 09:30:00,1.03026,1.03027,1.02921,1.02929,1224,17,0
